cod_comercio,sk_cliente,num_documento,nbr_comercio,nbr_direccion_comercio,Departamento,nbr_provincia_hexagono,nbr_distrito_hexagono,num_latitud,num_longitud,gpvabo,ntrx,grp_economico,gpv,gpv_lm,gpv_l2m,gpv_l3m,gpv_l4m,gpv_l5m,gpv_l6m,kam_final_reasignado,tipo_cartera_final,etiqueta,nbr_mcc,telefono
200000000161361,3c395eae888e44ada2225b7fa1734c5134dffc3fff2ffd8770874131b5140cf4,20609341867,LA IDEAL 5,JR. AMALIA PUGA DE LOZADA 700 OTROS CENTRAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.1574753092774,-78.51703090228,28706.16,1786.0,LA IDEAL 6,157314.43,201682.47,197196.9,197572.73,188501.15,199884.42,128655.5,GARY AQUINO,KAM PYME,ESTABLE,PASTELERÍAS,984731437
200000000169117,8cee012edf5419e6be5a940f1730738074f76c0d271b88c7946888bd7eb493d0,20487420337,COMFERSAC - JLO ISLA 1,AV. CAPITAN JOSE ABELARDO QUIÑONES 1175 URB. LAS MERCEDES,LAMBAYEQUE,CHICLAYO,CHICLAYO,-6.762484584259142,-79.83025196409244,24244.22,834.0,COMFERSAC - JLO ISLA 3,402953.0,498018.05,468613.87,469400.14,499088.6,289750.94,0.0,VIANUSSA CANO,KAM PYME,TOP 10,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",948405506
200000000107206,555042dd6b39a08c054f6092215304719341b054c823deb574b209bd9b9a4441,20425476115,PARDOS CHICKEN - PLAZA SAN MARTIN,JR. CARABAYA 821 URB. CER. DE LIMA,LIMA,LIMA,LIMA,-77.03366088867188,-12.051410675048828,0.0,0.0,PARDOS CHICKEN,656000.98,896824.97,799054.62,461154.44,385202.94,511410.87,751120.5,LIZET GUEVARA,KAM BDN,TOP 10,PASTELERÍAS,998018911
200000000155582,ce6d13f2647e11439d7f9a3c2b39f604de1d825c5dfed89816cdeead4d08d63d,20602689876,LECOREANE,"CA. LOS PINOS 114, MIRAFLORES 15074, PERU",LIMA,LIMA,MIRAFLORES,-12.1229348,-77.030583,304.0,3.0,ILSIM SRL,55543.58,82488.72,63719.04,71710.03,59116.12,52615.8,72002.96,VICTOR ALVARADO,KAM PYME,ESTABLE,TIENDAS MINORISTAS MISCELÁNEAS Y ESPECIALIZADAS,999999999
200000000163023,865f22cec3debd447b23b3f5caf013806ace9bbba995bcbbea6c6812c299c2c6,20568123426,SERVICENTRO PALIAN SAC - 3,AV. PALIAN 680 URB. EL BOSQUE,JUNIN,HUANCAYO,HUANCAYO,-12.03481567174,-75.190272678458,36303.43,400.0,SERVICENTRO ORDESUR S.A.C. - 3,157999.45,199919.72,181233.79,166547.0,166578.33,158759.09,55852.74,LIZET GUEVARA,KAM BDN,TOP 10,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",942716357
200000000139629,cfc5956d1938dbd4e57a7d926d6be5575347cf2c5b63659f950fc05ee6bce793,10754794700,POLLERIA LA CASA,CA. TEODORO CARDENAS 561 URB. SANTA BEATRIZ,LIMA,LIMA,LIMA,-12.07718885,-77.0324243,88680.0,1654.0,POLLERIA LA CASA,74831.17,108919.81,84906.5,88800.4,82488.34,88755.0,81327.16,JENIFER LLAMPASI,KAM PYME,ESTABLE,"HOTELES, MOTELES Y POSADAS",922826668
200000000116724,b85dc35dbfa5463652c894558a17ddfd2f0e2fbf518da40191e63316e32d268d,20613701193,STEAK HOUSE CAVENECIA,AV LA ENCALADA 915,LIMA,LIMA,SANTIAGO DE SURCO,-76.97168731689453,-12.106629371643066,29265.4,773.0,PIZZA RAUL,3485289.6,4056574.55,3564369.78,3431298.98,3222995.73,3660281.92,3880646.44,RODRIGO RIVERA,KAM BDN,TOP 10,RESTAURANTES Y VIDA NOCTURNA,983717495
200000000155137,265c833a91e2419fae809a8b4d315b5b7830effc49f1ad49f9f1a1400b2c0d4c,20557687905,VACAS FELICES BIOBODEGA  - SURCO,CA. LOS LAURELES 106 URB. INGENIEROS VALLE HERMOSO,LIMA,LIMA,SANTIAGO DE SURCO,-12.126337634572,-76.975428879573,39949.65,1010.0,VACAS FELICES,126757.14,135070.68,147753.93,129726.94,131870.15,133391.8,121903.95,GARY AQUINO,KAM PYME,ESTABLE,"MINIMARKETS, BODEGAS, SUPERMERCADOS",940413673
100000000120071,bbc84928e895cf594d96ba0d7becb334d0936d2ff7783fe852beb347c89c7ec0,20602244173,HILDAS PASTELERIA PAN Y CAFE,"PISO 2, AV. LAS PALMERAS 4607, LIMA 15304, PERU",LIMA,LIMA,LOS OLIVOS,-11.9816226,-77.0716913,25638.1,1078.0,HILDAS - UNICACHI,147818.8,209422.6,195738.2,196524.2,186540.4,180469.5,168318.1,JUAN BUSTAMANTE,KAM PYME,ESTABLE,PASTELERÍAS,977676321
100000000122278,22b61b587f356696cf8345b67c29b5f3d04791bbe27ba263ac171ab3e660d032,20536199242,KUSA COTTON PERU SAC,"JIRÓN LARCO HERRERA 1305-1205, MAGDALENA DEL MAR 15076, PERU",LIMA,LIMA,MAGDALENA DEL MAR,-12.089704,-77.06468,0.0,0.0,KUSA COTTON PERU SAC,6967.62,41617.57,6146.05,17256.04,22547.19,1871.675,31636.8197,LUIS PEREZ,KAM BDN,ESTABLE,TIENDAS DE ROPA PARA DAMAS,947011676
100000000130113,70f41c047d77b4cef11b14914000e215ea4a8eaad7da5789744d19690aee2ab2,20541192833,RUTTA TARAPOTO,"PISO 2, JR. JORGE CHÁVEZ 1899, TARAPOTO 22202, PERU",SAN MARTIN,SAN MARTIN,TARAPOTO,-6.506977699999999,-76.3668374,0.0,0.0,MARTINA & CAFÉ,128002.55,149012.85,119004.61,114958.7,87824.3,104478.25,155176.4,PILAR PINEDA,KAM PYME,TOP 10,RESTAURANTES Y VIDA NOCTURNA,999999999
100000000131071,eae5ddd72d290de158f9697f304452a5c11100401a99b8863f8160d837bd0865,20561174319,INNOVADERMA EIRL,"STA. VICTORIA, CHICLAYO 14004, PERU",LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,-6.7516806,-79.8252512,0.0,0.0,INNOVADERMA EIRL,56551.5,75627.0,72428.0,69929.0,86216.0,84457.0,68549.55,JORGE RAMOS,KAM PYME,ESTABLE,HOSPITALES (CLINICAS Y CENTROS MEDICOS),945422721
200000000158047,d32f92d7280dde8a0846485afec6a8245c206d2cb532eb87abf84807ea1e992a,20608141376,SAN BARBER PERU DELIVERY 1,ML. MIGUEL CHECA EGUIGUREN 151 URB. ZARATE,LIMA,LIMA,SAN JUAN DE LURIGANCHO,-12.030968081,-77.011162052,2003.0,11.0,SAN BARBER PERU S.A.C.,178901.42,232189.53,158319.58,177189.93,151943.72,171913.91,156844.74,ANDRES RAMIREZ,KAM PYME,ESTABLE,ALMACENES DE SUMINISTROS PARA EL HOGAR,934306302
200000000160150,45a51b537b0e9f267255b4d1187b7bad0ed68b398d2aae54c68145900a68f19c,20602122779,LITTLE CAESARS - BARRANCO,"AV. FAUSTINO SÁNCHEZ CARRIÓN 110, SAN ISIDRO 15076, PERU",LIMA,LIMA,SAN ISIDRO,-12.094062,-77.0513418,91887.78,3465.0,LITTLE CAESARS - BENAVIDES,4075171.07,5257013.96,4878055.68,4790803.67,4324903.19,4122807.08,4131438.56,RODRIGO RIVERA,KAM BDN,TOP 10,PASTELERÍAS,977340572
200000000170122,88ca6e80a5bb60918e912a5f40f92aafd7f8f4c8f044054ee4617f9342637b09,20608613553,LAB JADE RIVERA,AV. GENERAL JOSE DE SAN MARTIN 231,LIMA,LIMA,BARRANCO,-12.1465297309999,-77.022829777,0.0,0.0,DESPIERTA GALERIA SAC,145239.0,150222.1,80479.5,167111.2,143648.0,142889.4,93248.0,WALTHER FAJARDO,KAM PYME,CRECIMIENTO,NEGOCIANTES DE ARTE Y GALERÍAS,992242559
100000000105724,a2f32fcd88dfab807765dc4d6844bf41eea913f004e900fd7d8bcd1b927a458f,20613658786,BAIA,"PISO 2, C. TITICACA 639, CALLAO 07021, PERU",CALLAO,CALLAO,CALLAO,-12.0636591,-77.15373699999999,22944.9,162.0,DONDE YOLO RESTAURANTE,55225.52,52845.37,39057.35,28370.6,22472.9,22944.9,20499.5,MONICA VALENZUELA,KAM PYME,TOP 10,PASTELERÍAS,941728796
200000000107293,4dc372e426a375c413d120542d0e7c959acef3ef273098512d951f48cb3aef5a,20601259754,PRESTO DOLORES, AV. DOLORES NRO. 163 INT. B URB. PEDRO DIEZ CANSECO AREQUIPA - AREQUIPA - JLBYR,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,-71.5235595703125,-16.428363800048828,25637.3,402.0,ITALO PRESTO,290835.8,362082.84,337419.29,344897.14,304587.86,314115.58,314868.38,YOSELIN TORNERO,KAM BDN,TOP 10,PASTELERÍAS,956757321
200000000156074,1ee2ba11d89399eaba790e463fc89de8ebdaff2cd084b61a48bd6f3818e36954,20603927517,CORESA 5,"AV. FEDERICO VILLARREAL 1798, TRUJILLO 13007, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1025689,-79.00280409999999,823.89,6.0,CORESA 4,437068.51,619747.19,557247.74,501338.84,606248.93,545475.23,600695.18,VIANUSSA CANO,KAM PYME,TOP 10,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",992271177
200000000141145,4337fbdd7fcdfa32a179dfba179c6430d642653a36b98b8bf91491ee78c26fca,20613264559,FARMALAB PLUS,CA. LAS ESMERALDAS 299 URB. SANTA INES,LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1018249787158,-79.038284457035,37032.1,131.0,FERTILITA,41717.0,63450.55,28503.34,38813.0,35959.4,37032.1,63436.6,LUIS DE LUCIO,KAM PYME,ESTABLE,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),944630349
200000000190061,b5ecb6966806817fac987da9fa029adf41215534883ac7fffd5c8ccc18078e3e,20611739304,PODOPLUS PERÚ SEDE OLIVOS 2,ANGELICA GAMARRA,LIMA,LIMA,LOS OLIVOS,-11.995083,-77.07634,36985.8,244.0,PODOPLUS - MAGDALENA,13629.9,1034433.7,754497.8,0.0,0.0,0.0,0.0,JORGE CALLE,KAM PYME,TOP 10,PODÓLOGOS Y PEDICUROS,998708200
200000000199121,991e1db0751f15e0eaf5dd577aee23875abb4103624dd8405e63226c5c124a36,20608307410,EMI GROUP PERU EIRL,AV. JOSE FAUSTINO SANCHEZ CARRION 615 URB. LOS PATRICIOS,LIMA,LIMA,JESUS MARIA,-77.0582046508789,-12.089570045471191,0.0,0.0,EMI GROUP PERU E.I.R.L.,93469.67,88917.18,112874.49,117226.28,112698.12,108609.23,104661.608,JENIFER LLAMPASI,KAM PYME,ESTABLE,DENTISTAS Y ORTODONTISTAS,948500947
200000000173651,42e0615196377e7d615511e56d3a9bf4ccd61422e39fec05ef6e146f2b269e17,20554651853,DIMOR BRAND,P.J. VILLA EL SALVADOR SECT. 1 GRUPO 21A MZ E LT 21,LIMA,LIMA,VILLA EL SALVADOR,-12.193400823,-76.959282426,0.0,0.0,DIMOR BRAND,52978.7,288896.1,71268.0,77911.1,81002.1,69460.45,88059.8,SALOMÉ PRO,KAM PYME,ESTABLE,TIENDAS DE ROPA PARA HOMBRES Y DAMAS,981203395
200000000178193,eb0faf76a1e8133c83c583a447261f0997cc87e0fd2d6b02a77646a8502d1c22,20613653105,SHIMAYA RAMEN PUNTAMAR,AV. PUNTA HERMOSA 193 URB. PUNTA HERMOSA ZONA CENTRO,LIMA,LIMA,PUNTA HERMOSA,-12.337188338765,-76.825384442288,24253.24,271.0,PUNTAMARSHIMA S.A.C.,149364.35,191616.06,94277.15,92003.97,24253.24,0.0,0.0,JENIFER LLAMPASI,KAM PYME,ESTABLE,PASTELERÍAS,929486554
200000000177765,ff795228b0521d6dc2b99e60e97e296d8c80c65147cacf67946ffdea4d227f18,20352421473,DIXIFARMA 7 DE JUNIO,"JR. 7 DE JUNIO 220, PUCALLPA 25004, PERU",UCAYALI,CORONEL PORTILLO,YARINACOCHA,-8.3533109,-74.5756566,25404.3,864.0,DIXIFARMA RAYMONDI,244094.18,323822.29,303242.01,273949.07,120120.85,0.0,0.0,RODRIGO RIVERA,KAM BDN,ESTABLE,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),961685706
200000000179417,40b96baf1622631aa8e0e2a7c9a5276a5ed3b32cbac0f1e82911561959f713f1,20559331547,PETROLCENTER ESPINAR,"SEMIRURAL PACHACUTEC, AREQUIPA 04014, PERU",AREQUIPA,AREQUIPA,CERRO COLORADO,-16.3954762,-71.5716535,0.0,4.0,PETROLCENTER AREQUIPA 4,435906.58,911972.04,947243.02,333570.91,118272.9,0.0,0.0,ANDRES RAMIREZ,KAM PYME,TOP 10,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",972791883
200000000179024,83c801a28b1ec006dbbdeb261df61fa4055c92c1091df48c81c869ef42909c2b,20554513388,CLINICA MARIA DEL SOCORRO III,AV. METROPOLITANA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,-8.08673393549995,-79.04043143049995,21696.0,30.0,CLINICA MARIA DEL SOCORRO,679940.15,634278.93,619748.84,498542.32,73452.2,0.0,0.0,ANDRES RAMIREZ,KAM PYME,TOP 10,DOCTORES Y MÉDICOS,984536009
200000000175633,fe3f26b8557808cc506ad05eedbe54717ea9ea0202126e1409cc3e8b8cb6eb5b,20546294782,POINT AVENTURA - CHICLAYO,AV. PANAMERICANA NORTE 657 URB. PLANTA ALICORP,LAMBAYEQUE,CHICLAYO,CHICLAYO,-6.762954630123031,-79.860197577951,79752.3,1627.0,POINT AVENTURA,256781.4,258053.7,193937.4,248885.2,173565.66,127034.9,109654.4,VICTOR ALVARADO,KAM PYME,CRECIMIENTO,SUMINISTROS INDUSTRIALES (NO CLASIFICADOS EN OTRO MCC),998177139
200000000175839,de7f9aa29f1bf2652f53ee287212d7b50ff531ca672dc8174c26f59b8c2b15fb,20486785307,ESTACION DE SERVICIOS CHRISMAR,"AV. PERU 552, JULIACA 21103, PERU",PUNO,SAN ROMAN,JULIACA,-15.486147,-70.11942789999999,152530.14,2632.0,ESTACION DE SERVICIOS CHRISMAR,214777.51,254829.31,220416.32,221770.88,152440.13,0.0,0.0,MONICA VALENZUELA,KAM PYME,ESTABLE,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",954090942
200000000179371,57e4be4838f10c9db456bc1a67588ee2dbcd3a12f11f18669e73c08bcd11d642,15547404766,CHIFA HUAMING,JR. ANTONIO BAZO 494 URB. SAN PABLO,LIMA,LIMA,LA VICTORIA,-12.062587289526443,-77.01483054476724,11312.11,339.0,CHIFA HUAMING-15547404766,65851.6,136625.3,95284.5,75716.0,11312.11,0.0,0.0,JENIFER LLAMPASI,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,980797980
200000000173493,af5f065d35a0b6fda35aba7ec3effaa5c95a189c85b837558cb90bc04686abaa,10402470807,EL BUEN CAFÉ D MARTIN,BCP BANCO DE CREDITO AGENCIA BCP - JOSE GALVEZ 5,LIMA,LIMA,MAGDALENA DEL MAR,-12.09047446,-77.0733378,103691.0,5145.0,EL BUEN CAFÉ D MARTIN,74180.0,103559.9,116094.3,111106.8,103691.0,0.0,0.0,ANDRES RAMIREZ,KAM PYME,ESTABLE,OTROS SERVICIOS RECREATIVOS,946607524
200000000179941,df3664d492ad6801e7b4acc42ccd9df1992b5c1e2e9601d7e7e82b2099634bf3,20608722999,RESTAURANTE BOTTEGA CAPUCCINO 1,URB. SANTA ISABEL MZ E LT 12,PIURA,PIURA,PIURA,-5.18349688499995,-80.630504768,0.11,2.0,GIASAL SOCIEDAD ANONIMA CERRADA GIASAL SAC,118575.31,170456.39,78256.7,79946.75,0.22,0.0,0.0,WALTER YARLEQUE,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,994338439
200000000175975,e96461be4c180983b8972cdb512218065f4aab0d01c8491e73c1fd2ad4be7c9a,20603730195,NEUMOLOGIA PERUANA,"INT C308, EL POLO 706, SANTIAGO DE SURCO 15023, PERU",LIMA,LIMA,SANTIAGO DE SURCO,-12.1016251,-76.971282,52450.0,128.0,NEUMOLOGIA PERUANA EIRL,101230.0,91043.0,93750.0,104120.0,52450.0,0.0,0.0,RICARDO TERAN,KAM PYME,ESTABLE,DOCTORES Y MÉDICOS,933824649
200000000176380,961320bc7b8dcbc5106bf72255a79801ba604a08500611a4be08398784ddbeda,20610663541,GRIFO PESQUEDA 4,CA. PORVENIR,LA LIBERTAD,TRUJILLO,EL PORVENIR,-8.069386949999938,-78.98909255999996,33615.08,1266.0,GRIFO PESQUEDA 2,297416.57,401893.86,362399.76,401137.07,260663.98,0.0,0.0,MONICA VALENZUELA,KAM PYME,ESTABLE,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",913941772
200000000176718,f52ca3b62ab3641a6488c841aacc528fe6943d27edf1cd3cc2098f2d763e5350,20553014841,TU PARQUEO,AV. JORGE BASADRE GROHMANN 260 URB. ORRANTIA,LIMA,LIMA,SAN ISIDRO,-12.09336026063611,-77.03472662855802,6803.0,533.0,TU PARQUEO-20553014841,40618.2,100886.91,101946.9,91002.5,22476.0,0.0,0.0,ANABEL SANTAMARIA,KAM BDN,ESTABLE,ESTACIONAMIENTOS DE AUTOS,924552143
200000000175456,608b9325a23c8ab081ee6ef9c0a870c54d3ece711d385691ca8c5162d1788b2a,20609125625,ESTACION VILLACURI,"ANTIGUA PANAMERICANA SUR, PERU",LIMA,LIMA,VILLA EL SALVADOR,-12.246842,-76.9348358,0.0,0.0,ESTACION DE SERVICIOS VILLACURI,138329.46,144361.07,131365.24,165161.48,181410.01,0.0,0.0,GARY AQUINO,KAM PYME,ESTABLE,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",993771992
200000000178035,579cf2a7ffa1164f1ac440ae13a8888b754be9de1ab809142b25cf6323a4bfeb,20608835742,BAMBINO PIZZERIA DELIVERY E.I.R.L. 7,AV. VIA DE EVITAMIENTO NORTE 2051,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.150771376082172,-78.5064551566298,8769.1,216.0,BAMBINO PIZZERIA DELIVERY E.I.R.L.,100919.7,110579.59,107568.3,107433.3,41718.6,0.0,0.0,GUSTAVO MENDOCILLA,KAM PYME,CRECIMIENTO,RESTAURANTES Y VIDA NOCTURNA,976016103
200000000180541,705b2b789d5eceecdc6d0c98177dbda46513875d991f8a21c0b64ae71c5d4d26,20559743225,MAIZAR 5,"AV. FEDERICO VILLARREAL 1798, TRUJILLO 13007, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1025689,-79.00280409999999,0.0,0.0,Maizar 1,128320.29,152572.95,197285.09,197655.87,0.0,0.0,0.0,LUIS PEREZ,KAM BDN,ESTABLE,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",990301031
200000000178007,579cf2a7ffa1164f1ac440ae13a8888b754be9de1ab809142b25cf6323a4bfeb,20608835742,BAMBINO PIZZERIA DELIVERY E.I.R.L. 2,"AV. VÍA DE EVITAMIENTO SUR 1820, CAJAMARCA 06003, PERU",CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.1722477,-78.49526929999999,1557.0,42.0,BAMBINO PIZZERIA DELIVERY E.I.R.L.,100919.7,110579.59,107568.3,107433.3,41718.6,0.0,0.0,GUSTAVO MENDOCILLA,KAM PYME,CRECIMIENTO,RESTAURANTES Y VIDA NOCTURNA,976016103
200000000175464,1d378b84193894797bff8de25df7ef0569dd6a9767d2d27b6befcee983ec3b4b,20614542871,EMBARCADERO 41,AV. JAVIER PRADO ESTE 5894 URB. LA FONTANA,LIMA,LIMA,LA MOLINA,-12.0724264369999,-76.9575874889999,281.7,7.0,ISSEI-20614542871,80268.86,200899.37,162259.35,145653.03,111310.29,1.6,0.0,GARY AQUINO,KAM PYME,ESTABLE,PASTELERÍAS,949328427
200000000180538,705b2b789d5eceecdc6d0c98177dbda46513875d991f8a21c0b64ae71c5d4d26,20559743225,MAIZAR 4,"AV. FEDERICO VILLARREAL 1798, TRUJILLO 13007, PERU",LA LIBERTAD,TRUJILLO,TRUJILLO,-8.1025689,-79.00280409999999,0.0,0.0,Maizar 1,128320.29,152572.95,197285.09,197655.87,0.0,0.0,0.0,LUIS PEREZ,KAM BDN,ESTABLE,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",990301031
200000000178332,5fb0b9859e6261506c5c925af9161fccd5650d6fb3fcb231319d4c977ee7364d,10072955850,PANES ARTESANALES DON ROBERTO,"CTRA. PANAMERICANA SUR, PUCUSANA, PERU",LIMA,LIMA,PUCUSANA,-12.4593471,-76.7530415,42784.5,1537.0,GARCIA PALACIOS ROBERTO GUILLERMO,530311.0,481371.3,309942.05,296127.5,42784.5,0.0,0.0,VANESA UMERES,KAM PYME,TOP 10,"MINIMARKETS, BODEGAS, SUPERMERCADOS",998335055
200000000186299,a80e4a3ef7afa0951d35792beac42b35aa123712f3787a20fe9ef58eb528a596,20543962105,ENERGIA PLENA,CA. PHILIPP VON LENARD 306 URB. CORPAC,LIMA,LIMA,SAN ISIDRO,-12.105900522932126,-77.00999135228685,0.0,0.0,ENERGÍA PLENA,163685.0,128962.0,125880.13,60955.44,0.0,0.0,0.0,JENIFER LLAMPASI,KAM PYME,CRECIMIENTO,OTROS SERVICIOS MÉDICOS,959186149
200000000194214,ee1ebbe0376443202e6dd9ad51716652926689de671c459e5c3579163a9851ac,20607117382,BOTICAS DIANA - H,JR. TAYABAMBA 287 P.J. JOSE CARLOS MARIATEGUI,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.151876421520623,-78.51677056774706,0.0,0.0,GRUPO CAJABAMBA S.A.C.,256078.4,238295.45,11903.57,0.0,0.0,0.0,0.0,MONICA VALENZUELA,KAM PYME,CRECIMIENTO,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),929003372
200000000185407,1a2639b103ffa8adcc369d0b31af949c5f5126e1e8687d3cabda282d34665028,20604863547,PANADEX CHICLAYO,AV. GUARDIA CIVIL 356 URB. CORPAC,LIMA,LIMA,SAN ISIDRO,-12.092000314932958,-77.00906853464834,35400.078,54.0,PANADEX PERU,739623.878,620403.46,778116.0934,131701.6,0.0,0.0,0.0,LIZET GUEVARA,KAM BDN,TOP 10,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),999669783
200000000185854,3959a26176f84726e142eccbe0dc5155c2e92e0e81146638e6eb98a14ec586e8,20550581133,KARELY AUTOMOTRIZ SAC,CA. HIPOLITO UNANUE 295 URB. SANTA CRUZ,LIMA,LIMA,MIRAFLORES,-12.1106563229999,-77.0485847689999,850.0,2.0,KARELY AUTOMOTRIZ,66041.32,84452.562,79362.88,87456.0,46793.25,52326.86,50551.52,LORENA RODAS,KAM PYME,ESTABLE,TALLERES DE REPARACIÓN DE AUTOMÓVILES,998158873
200000000191640,d3d68a7fdddd804f344742fcddb6de918ed67faa72fe6d10ef7b7c8cf2239f9f,20605178775,BRASAS  GRILL,"VILLA EL SALVADOR, PERU",LIMA,LIMA,VILLA EL SALVADOR,-12.2160493,-76.9416789,163220.0,1499.0,CHICKEN GRILL AND DRINKS E.I.R.L.,141666.5,231342.24,71430.0,0.0,0.0,0.0,0.0,CYNTHIA CARRION,KAM PYME,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,998645628
200000000193688,ee1ebbe0376443202e6dd9ad51716652926689de671c459e5c3579163a9851ac,20607117382,BOTICAS DIANA - E,JR. TAYABAMBA 287 P.J. JOSE CARLOS MARIATEGUI,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.151876421520623,-78.51677056774706,6274.71,356.0,GRUPO CAJABAMBA S.A.C.,256078.4,238295.45,11903.57,0.0,0.0,0.0,0.0,MONICA VALENZUELA,KAM PYME,CRECIMIENTO,FARMACÉUTICOS Y FARMACIAS (DROGUERIAS Y PERFUMERIAS),929003372
200000000183964,06ecec5a9babdadef97f095f0edd24d6cfc3dc55e7b3daac753f7b4e1b70e933,20613041266,MEGALODON 4,URB. LOS ROSALES DE SAN ISIDRO MZ C LT 18,LA LIBERTAD,TRUJILLO,TRUJILLO,-8.09364744299995,-79.046018421,40196.0,357.0,MEGALODON 3,97170.8,139531.2,94171.5,51864.3,0.0,0.0,0.0,GUILLERMO MERINO,KAM BDN,ESTABLE,RESTAURANTES Y VIDA NOCTURNA,981079833
200000000203261,9c76e3e30f9e980571cca432568fe6e3d333df3c26dc5c2fdedfa5dd3d2c3d20,20542856476,JUNGLEPRO TOURS,JR. LAMBAYEQUE 1445 CER. DE TAMBOPATA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,-12.600635497942884,-69.19056324932774,0.0,0.0,JUNGLEPRO EIRL,94340.2887,195753.6952,223803.9572,286335.6065,223853.6055,308636.8614,309979.924,VANESA UMERES,KAM PYME,ESTABLE,AGENCIAS DE VIAJE Y OPERADORES TURÍSTICOS,982495244
200000000183009,4f9f1a31896a399d31925c3ce0c268ff9f5563bf8fa5074b38c9bea4b96f4901,20608032844,SUPER AHORRO - AV GRAU,"AV. INFANCIA 500, CUSCO 08002, PERU",CUSCO,CUSCO,WANCHAQ,-13.527163,-71.9687285,192063.4,6312.0,SUPER AHORRO - INFANCIA,567872.21,951710.96,676898.37,221491.55,0.0,0.0,0.0,MONICA VALENZUELA,KAM PYME,TOP 10,PRODUCTOS PERECEDEROS (NO CLASIFICADOS EN OTRA MCC),910013966
200000000187915,dc49cab412c76a5868c4de7c09fcc6732c3b404c78f61ef75286fa120b723b21,20600792343,TURISMO JAKSA CAÑETE,AV. NICOLAS ARRIOLA 314 URB. SANTA CATALINA,LIMA,LIMA,LA VICTORIA,-12.08792102,-77.016055806,0.0,0.0,Turismo Jaksa Plaza Norte,255568.15,277908.0,135756.85,8498.75,0.0,0.0,0.0,MONICA VALENZUELA,KAM PYME,CRECIMIENTO,SERVICIOS DE TRANSPORTE (NO CLASIFICADOS EN OTRO MCC),913395970
200000000190609,09da2920809215b427984f677acb1f7e20901ac9e9b2c9e0c1029fc319352b81,20362013802,UNIGAS 3,"AV. FRANCISCO PIZARRO 860, LIMA 15094, PERU",LIMA,LIMA,RIMAC,-12.0330143,-77.0392769,13594.3,58.0,UNIGAS 1,252477.0,309102.97,209345.91,0.0,0.0,0.0,0.0,GUILLERMO MERINO,KAM BDN,ESTABLE,"ESTACIONES DE SERVICIO (CON O SIN SERVICIOS DE ASISTENCIA) / GRIFOS, SERVICIO Y EXPENDIO DE GASOLINA",940789815
